day_index,date,model,method,complete,completed_utc,feasibility_tolerance_mw,fica.gurobi_runtime_seconds,fica.objective,fica.status,fica.training_JCC,fica.wall_seconds,independent_5000_validation.balance_jcc,independent_5000_validation.balance_violation.maximum_mw,independent_5000_validation.balance_violation.mean_mw,independent_5000_validation.balance_violation.p95_mw,independent_5000_validation.balance_violation.p99_mw,independent_5000_validation.generation_jcc,independent_5000_validation.generation_violation.maximum_mw,independent_5000_validation.generation_violation.mean_mw,independent_5000_validation.generation_violation.p95_mw,independent_5000_validation.generation_violation.p99_mw,independent_5000_validation.joint_jcc,independent_5000_validation.joint_jcc_definition,independent_5000_validation.joint_jcc_wilson_95_interval,independent_5000_validation.joint_satisfied_count,independent_5000_validation.line_flow_jcc,independent_5000_validation.line_flow_violation.maximum_mw,independent_5000_validation.line_flow_violation.mean_mw,independent_5000_validation.line_flow_violation.p95_mw,independent_5000_validation.line_flow_violation.p99_mw,independent_5000_validation.ramping_jcc,independent_5000_validation.ramping_violation.maximum_mw,independent_5000_validation.ramping_violation.mean_mw,independent_5000_validation.ramping_violation.p95_mw,independent_5000_validation.ramping_violation.p99_mw,independent_5000_validation.realized_cost.mean,independent_5000_validation.realized_cost.median,independent_5000_validation.realized_cost.q05,independent_5000_validation.realized_cost.q95,independent_5000_validation.realized_cost.standard_deviation,independent_5000_validation.scenario_count,real_trajectory.absolute_agc_energy_mwh,real_trajectory.balance.feasible,real_trajectory.balance.max_violation_mw,real_trajectory.balance.mean_positive_violation_mw,real_trajectory.balance.minimum_margin_mw,real_trajectory.balance.p95_positive_violation_mw,real_trajectory.balance.sum_violation_mw,real_trajectory.balance.violating_elements,real_trajectory.balance.violating_hours,real_trajectory.generation.feasible,real_trajectory.generation.max_violation_mw,real_trajectory.generation.mean_positive_violation_mw,real_trajectory.generation.minimum_margin_mw,real_trajectory.generation.p95_positive_violation_mw,real_trajectory.generation.sum_violation_mw,real_trajectory.generation.violating_elements,real_trajectory.generation.violating_hours,real_trajectory.joint_feasible,real_trajectory.line_flow.feasible,real_trajectory.line_flow.max_violation_mw,real_trajectory.line_flow.mean_positive_violation_mw,real_trajectory.line_flow.minimum_margin_mw,real_trajectory.line_flow.p95_positive_violation_mw,real_trajectory.line_flow.sum_violation_mw,real_trajectory.line_flow.violating_elements,real_trajectory.line_flow.violating_hours,real_trajectory.maximum_absolute_total_wind_error_mw,real_trajectory.maximum_agc_adjustment_mw,real_trajectory.mean_absolute_total_wind_error_mw,real_trajectory.ramping.feasible,real_trajectory.ramping.max_violation_mw,real_trajectory.ramping.mean_positive_violation_mw,real_trajectory.ramping.minimum_margin_mw,real_trajectory.ramping.p95_positive_violation_mw,real_trajectory.ramping.sum_violation_mw,real_trajectory.ramping.violating_elements,real_trajectory.ramping.violating_hours,real_trajectory.realized_cost,real_trajectory.realized_minus_scheduled_cost,real_trajectory.scheduled_cost,selection.candidate_count,selection.candidate_scenarios_violating_initial_policy,selection.candidate_seed,selection.core_count,selection.core_seed,selection.forecast_source,selection.maximum_witness_budget,selection.name,selection.scenario_seed,selection.uses_observation,selection.witness_count,selection.witness_diagnostics.generation_lower.active_constraints,selection.witness_diagnostics.generation_lower.unique_witnesses,selection.witness_diagnostics.generation_lower.violating_candidates,selection.witness_diagnostics.generation_upper.active_constraints,selection.witness_diagnostics.generation_upper.unique_witnesses,selection.witness_diagnostics.generation_upper.violating_candidates,selection.witness_diagnostics.line_lower.active_constraints,selection.witness_diagnostics.line_lower.unique_witnesses,selection.witness_diagnostics.line_lower.violating_candidates,selection.witness_diagnostics.line_upper.active_constraints,selection.witness_diagnostics.line_upper.unique_witnesses,selection.witness_diagnostics.line_upper.violating_candidates,selection.witness_diagnostics.ramp_lower.active_constraints,selection.witness_diagnostics.ramp_lower.unique_witnesses,selection.witness_diagnostics.ramp_lower.violating_candidates,selection.witness_diagnostics.ramp_upper.active_constraints,selection.witness_diagnostics.ramp_upper.unique_witnesses,selection.witness_diagnostics.ramp_upper.violating_candidates
43,2013-02-23T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T09:44:50.613768+00:00,0.0001,189.17069721221924,928916.2685357713,2,1.0,200.78735695700016,1.0,1.2397766795402276e-05,1.2397766400408727e-05,1.2397766568028601e-05,1.2397766795402276e-05,0.993,8.3544044468176,0.009447798376675596,0.0,0.0,0.9896,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9863882308918167,0.9920600353636141]",4948,1.0,0.0,0.0,0.0,0.0,0.9938,4.427095878919676,0.00721905868816973,0.0,0.0,937062.9480879884,938074.9355074662,903253.4031761311,967794.1787679758,19580.35155978448,5000,1371.8611526489258,True,0.0,0.0,8.474121071012633e-05,0.0,0.0,0,0,True,0.0,0.0,1.162698854668232,0.0,0.0,0,0,True,True,0.0,0.0,74.03291406333125,0.0,0.0,0,0,126.79110717773438,17.4253526976938,57.1608772277832,True,0.0,0.0,2.9195285495842924,0.0,0.0,0,0,926805.2026257352,-2111.0659100357443,928916.2685357709,6000,503,40260768,155,50260768,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,45,120,20,353,70,14,92,0,0,0,0,0,0,13,9,116,21,12,73
44,2013-08-01T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T09:48:45.353087+00:00,0.0001,211.79481601715088,745538.5888938598,2,1.0,223.4807166849987,1.0,3.433227584537235e-05,3.4332275235965424e-05,3.4332275390625e-05,3.4332275390625e-05,0.888,29.246957267849066,0.43680673154114974,2.9043520386904462,10.35735927971307,0.88,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8706996979082036,0.8887168486135768]",4400,1.0,0.0,0.0,0.0,0.0,0.9602,13.626401850121056,0.08129759256536429,0.0,2.822005562473641,747898.0599848089,747395.7261462396,715861.7335434158,781887.7109252296,20070.975748947214,5000,1213.4634418487813,True,0.0,0.0,5.422364054320497e-05,0.0,0.0,0,0,False,5.351492682065825,2.636117962644345,-5.351492682065825,5.083132828061636,57.994595178175594,22,3,False,True,0.0,0.0,76.22528422209876,0.0,0.0,0,0,130.20492553710938,15.630247897663166,50.56097412109375,False,1.6031779862385136,1.281073630580919,-1.6031779862385136,1.5998721514081833,7.686441783485513,6,3,716190.9016592937,-29347.687234565616,745538.5888938593,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260769,False,,,,,,,,,,,,,,,,,,,
44,2013-08-01T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T09:52:08.682256+00:00,0.0001,191.12874293327332,748377.2670180214,2,1.0,202.7347822369993,1.0,3.433233541727532e-05,3.433227354094015e-05,3.433230426708178e-05,3.433231540839188e-05,0.9972,3.6203701562642507,0.002862275830255776,0.0,0.0,0.9968,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.994807939169344,0.9980292721780785]",4984,1.0,0.0,0.0,0.0,0.0,0.9988,1.3670706133355282,0.0010888542388902266,0.0,0.0,750875.1834915518,750396.0990749865,718802.0355072628,784782.4105360137,20055.226190341564,5000,1213.4634418488763,True,0.0,0.0,5.422363303987368e-05,0.0,0.0,0,0,False,1.1665300309030493,0.9639605813636438,-1.1665300309030493,1.1327594168994646,8.675645232272794,9,1,False,True,0.0,0.0,90.45601718226155,0.0,0.0,0,0,130.20492553710938,12.88710070314712,50.56097412109375,False,0.19974289058294303,0.19974289058294303,-0.19974289058294303,0.19974289058294303,0.19974289058294303,1,1,719509.7941202612,-28867.47289775987,748377.2670180211,6000,667,40260769,145,50260769,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,55,159,20,308,129,18,329,0,0,0,0,0,0,55,27,189,47,14,52
44,2013-08-01T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-28T09:55:55.354048+00:00,0.0001,214.76108193397522,740644.9398193312,2,1.0,226.28799358200013,1.0,2.6702881086748675e-05,2.6702880753555292e-05,2.6702880973061838e-05,2.6702880973061838e-05,0.8914,26.267931248240984,0.4057760998505819,2.4773998921455362,10.28123799687752,0.883,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.873795386044444,0.8916165542656663]",4415,1.0,0.0,0.0,0.0,0.0,0.9618,12.706837517379803,0.08684210049862846,0.0,2.8246115807328764,739854.7292789663,739663.7315984077,710773.2201962761,769844.8135893351,17906.701363658885,5000,981.9012517929082,True,0.0,0.0,6.566772472306184e-05,0.0,0.0,0,0,False,3.5165515327407015,1.3582521456220222,-3.5165515327407015,3.392809435007755,21.732034329952356,16,3,False,True,0.0,0.0,76.20228895522797,0.0,0.0,0,0,92.39207458496094,13.05244815171535,40.91255187988281,False,0.5214193574791004,0.26832849692662464,-0.5214193574791004,0.4848810317204851,0.8049854907798739,3,2,715846.3415220911,-24798.598297239747,740644.9398193308,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260769,False,,,,,,,,,,,,,,,,,,,
44,2013-08-01T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T09:59:12.161068+00:00,0.0001,184.57474398612976,743265.5251537523,2,1.0,196.2275808180002,1.0,2.670292678885744e-05,2.670287162331988e-05,2.6702899617703224e-05,2.670290916853446e-05,0.9976,1.3730166654776639,0.0016723902182900318,0.0,0.0,0.9974,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9955564171049373,0.9984798730001511]",4987,1.0,0.0,0.0,0.0,0.0,0.9996,0.15973518976103307,4.8069548204928484e-05,0.0,0.0,742506.7557019487,742329.2188196401,713543.7099426324,772603.5788751262,17895.73020331019,5000,981.9012517928488,True,0.0,0.0,6.56677047141784e-05,0.0,0.0,0,0,True,0.0,0.0,0.9185973992162393,0.0,0.0,0,0,True,True,0.0,0.0,90.185145962537,0.0,0.0,0,0,92.39207458496094,11.868390677684946,40.91255187988281,True,0.0,0.0,1.0535373420339234,0.0,0.0,0,0,718770.8349870696,-24494.690166682354,743265.525153752,6000,680,40260769,148,50260769,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,52,144,20,275,121,18,360,0,0,0,0,0,0,36,20,191,36,15,58
45,2013-09-24T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T10:02:45.723995+00:00,0.0001,190.77755403518677,736579.558543686,2,1.0,202.32197531400016,1.0,2.288818404849735e-05,2.2888183778013625e-05,2.288818404849735e-05,2.288818404849735e-05,0.9196,16.716579019721237,0.1870342501275332,1.0956166901885545,4.946141223302068,0.9084,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9000878237861217,0.9160851172651813]",4542,1.0,0.0,0.0,0.0,0.0,0.9586,9.29410278057225,0.054550483759634345,0.0,1.784627834852971,730208.6940803524,729693.4349000588,695640.283758595,766202.5851837584,21526.355776465512,5000,774.8561992645391,True,0.0,0.0,6.185302723006317e-05,0.0,0.0,0,0,True,0.0,0.0,1.2572180212966302,0.0,0.0,0,0,True,True,0.0,0.0,79.3502063743342,0.0,0.0,0,0,80.7890853881836,11.476472171106714,32.285675048828125,True,0.0,0.0,2.7408648587245104,0.0,0.0,0,0,741926.0852633973,5346.526719711488,736579.5585436858,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260770,False,,,,,,,,,,,,,,,,,,,
45,2013-09-24T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T10:05:58.082143+00:00,0.0001,180.23418498039246,740310.5958530086,2,1.0,191.7529686509988,1.0,2.2888213379701483e-05,2.288818601264211e-05,2.2888195189807448e-05,2.288820155627036e-05,0.9986,2.1110946331273537,0.0019278098774225668,0.0,0.0,0.9986,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9971127802223824,0.999321667398038]",4993,1.0,0.0,0.0,0.0,0.0,0.9994,0.7643349514595776,0.00031982604086231277,0.0,0.0,733949.9620219038,733394.7535981936,699413.4656610609,769961.7250430671,21522.750790823007,5000,774.856199264528,True,0.0,0.0,6.185302723006317e-05,0.0,0.0,0,0,True,0.0,0.0,1.2800605198937873,0.0,0.0,0,0,True,True,0.0,0.0,82.55756909628845,0.0,0.0,0,0,80.7890853881836,8.097425658820725,32.285675048828125,True,0.0,0.0,4.0316981389092845,0.0,0.0,0,0,745472.8503915373,5162.254538529203,740310.5958530081,6000,543,40260770,146,50260770,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,54,165,20,238,175,19,236,0,0,0,0,0,0,32,21,180,32,16,95
45,2013-09-24T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-28T10:09:43.540614+00:00,0.0001,213.6561119556427,723440.997830587,2,1.0,225.06900505500016,1.0,1.5258789744621026e-05,1.5258789321296717e-05,1.525878951724735e-05,1.525878951724735e-05,0.9266,12.199346274103126,0.16960169824654286,0.8650117244618221,4.578005461753493,0.915,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.906947742051565,0.9224150653340637]",4575,1.0,0.0,0.0,0.0,0.0,0.9672,6.639250622163367,0.04065792783627359,0.0,1.4737247951751062,720741.2714995873,720388.9393754287,690014.841470494,752778.0531513205,19134.3103690762,5000,876.6592931747437,True,0.0,0.0,7.711181663362368e-05,0.0,0.0,0,0,True,0.0,0.0,1.2451754393243668,0.0,0.0,0,0,True,True,0.0,0.0,77.77093712312941,0.0,0.0,0,0,86.42742919921875,13.900171520991101,36.527469635009766,True,0.0,0.0,2.1351494808943734,0.0,0.0,0,0,741170.2047356735,17729.20690508699,723440.9978305865,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260770,False,,,,,,,,,,,,,,,,,,,
45,2013-09-24T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T10:13:10.754827+00:00,0.0001,195.076730966568,726421.2362093471,2,1.0,206.624405124001,1.0,1.5258789744621026e-05,1.5258789306972177e-05,1.525878951724735e-05,1.525878951724735e-05,0.998,2.5433831335607877,0.0021635740110423785,0.0,0.0,0.998,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9963221157237114,0.998913253139043]",4990,1.0,0.0,0.0,0.0,0.0,0.9992,1.2096159719031263,0.0005572162745323716,0.0,0.0,723717.0584288237,723364.2413853903,692932.8722884756,755777.6138401318,19152.058691217026,5000,876.6592931747437,True,0.0,0.0,7.711181663362368e-05,0.0,0.0,0,0,True,0.0,0.0,1.2716549649008968,0.0,0.0,0,0,True,True,0.0,0.0,80.97710696604508,0.0,0.0,0,0,86.42742919921875,9.915387551866068,36.527469635009766,True,0.0,0.0,3.4171346075119295,0.0,0.0,0,0,743969.483825437,17548.24761609023,726421.2362093468,6000,516,40260770,148,50260770,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,52,147,20,224,156,19,236,0,0,0,0,0,0,25,16,120,27,16,83
46,2013-01-01T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T10:16:51.623512+00:00,0.0001,197.95234203338623,888376.6562490688,2,1.0,209.59500352400028,1.0,1.3351528423299897e-05,1.3351436837638175e-05,1.3351471579881036e-05,1.335148818043308e-05,0.889,22.29519866737977,0.34955541959025627,2.262561287247429,8.122207966952667,0.8818,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8725568894737833,0.890456893320995]",4409,1.0,0.0,0.0,0.0,0.0,0.953,12.097929583215404,0.10432695838105428,0.0,3.348899065940397,885809.5004377388,886350.2125716081,855005.0840080316,915040.4532326347,18190.401536506608,5000,767.4638910293597,True,0.0,0.0,8.092651389924868e-05,0.0,0.0,0,0,False,0.904474278465301,0.769251768170929,-0.904474278465301,0.9026803898123831,3.846258840854645,5,1,False,True,0.0,0.0,74.00483849557907,0.0,0.0,0,0,85.14688110351562,13.75284520996454,31.977663040161133,True,0.0,0.0,5.167007528835356,0.0,0.0,0,0,898656.2811580147,10279.624908946338,888376.6562490683,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260771,False,,,,,,,,,,,,,,,,,,,
46,2013-01-01T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T10:20:07.534210+00:00,0.0001,183.7569260597229,890883.4213170822,2,1.0,195.31651194199912,1.0,1.3351440884434851e-05,1.335144039030638e-05,1.3351440657061175e-05,1.3351440657061175e-05,0.9958,2.8957631602021685,0.004383561987492855,0.0,0.0,0.995,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9926290765275543,0.9966108985468702]",4975,1.0,0.0,0.0,0.0,0.0,0.9966,2.942090338887585,0.003253726799455742,0.0,0.0,888358.7074637822,888888.4180612204,857767.7373870157,917286.9971965277,18041.16449102069,5000,767.4638910293577,True,0.0,0.0,8.0926513671875e-05,0.0,0.0,0,0,True,0.0,0.0,1.2154359495734575,0.0,0.0,0,0,True,True,0.0,0.0,74.5974974047325,0.0,0.0,0,0,85.14688110351562,10.14191568689817,31.977663040161133,True,0.0,0.0,2.653162785978086,0.0,0.0,0,0,901040.6092151243,10157.187898042379,890883.4213170819,6000,713,40260771,152,50260771,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,48,127,17,357,105,19,318,0,0,0,0,0,0,36,19,189,26,13,143
46,2013-01-01T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-28T10:24:01.046245+00:00,0.0001,221.6357400417328,872668.8387597478,2,1.0,233.13042853500156,1.0,1.5258789744621026e-05,1.52587892900101e-05,1.525878951724735e-05,1.525878951724735e-05,0.902,20.037758536513884,0.27247580576838626,1.7449003020696572,6.54971617284485,0.8874,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8783391350915384,0.8958660494414556]",4437,1.0,0.0,0.0,0.0,0.0,0.945,13.311239640842174,0.10294840118173752,0.08004184747833214,3.1640255008060403,883554.7950593794,883788.4303874979,855469.3904481394,910796.1866460196,16754.198348435108,5000,949.97236967087,True,0.0,0.0,6.9482421875e-05,0.0,0.0,0,0,False,0.17373362729674824,0.15586253085991508,-0.17373362729674824,0.1728850745811382,0.6234501234396603,4,1,False,True,0.0,0.0,73.95433992245853,0.0,0.0,0,0,104.085693359375,16.498156443631313,39.58218002319336,True,0.0,0.0,1.250309211025467,0.0,0.0,0,0,898292.8105051217,25623.97174537438,872668.8387597473,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260771,False,,,,,,,,,,,,,,,,,,,
46,2013-01-01T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T10:27:37.394899+00:00,0.0001,204.14479207992554,874913.4045202729,2,1.0,215.768385192001,1.0,1.5258789744621026e-05,1.525878909487801e-05,1.5258789289873675e-05,1.525878951724735e-05,0.9976,4.62966550946399,0.0038352257225714036,0.0,0.0,0.9968,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.994807939169344,0.9980292721780785]",4984,1.0,0.0,0.0,0.0,0.0,0.998,2.299435493023285,0.0016651181405532988,0.0,0.0,885764.8811363144,886035.4857206873,857824.5518061311,912755.6514237436,16642.040620941494,5000,949.9723696708647,True,0.0,0.0,6.948242210237368e-05,0.0,0.0,0,0,True,0.0,0.0,1.1934949080524433,0.0,0.0,0,0,True,True,0.0,0.0,74.55361225525321,0.0,0.0,0,0,104.085693359375,12.55199072295374,39.58218002319336,True,0.0,0.0,2.9592132666563735,0.0,0.0,0,0,900342.3194376655,25428.914917393005,874913.4045202725,6000,665,40260771,151,50260771,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,49,119,16,280,104,21,322,0,0,0,0,0,0,27,15,169,21,13,178
47,2012-09-04T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T10:31:20.031749+00:00,0.0001,199.7624900341034,514654.78028254095,2,1.0,211.34628115799933,1.0,2.288818950546556e-05,2.2888184290832213e-05,2.288818564011308e-05,2.288818654960778e-05,0.9314,19.063269755819675,0.28274884587777416,1.1388912430758216,8.143790211066607,0.9256,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9179949233051051,0.932551608799289]",4628,1.0,0.0,0.0,0.0,0.0,0.9672,10.905211751458715,0.06653860629602788,0.0,2.345288633960068,530615.2197425814,529000.4900280265,507074.57408011344,559922.7270456888,16144.293600202836,5000,1226.0052337646487,True,0.0,0.0,6.185302666162898e-05,0.0,0.0,0,0,True,0.0,0.0,1.2107257372962223,0.0,0.0,0,0,True,True,0.0,0.0,103.89723452059606,0.0,0.0,0,0,106.1957778930664,18.149304859874093,51.083553314208984,True,0.0,0.0,2.6462049681121886,0.0,0.0,0,0,564261.0829761936,49606.302693653095,514654.78028254054,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260772,False,,,,,,,,,,,,,,,,,,,
47,2012-09-04T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T10:34:46.447191+00:00,0.0001,194.38194489479065,516531.39572441776,2,1.0,205.8332994229968,1.0,2.2888184275871026e-05,2.2888183831173593e-05,2.288818404849735e-05,2.288818404849735e-05,0.996,14.826301953425094,0.016923233108251248,0.0,0.0,0.9956,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9933466185851141,0.9970924352469765]",4978,1.0,0.0,0.0,0.0,0.0,0.9984,5.259557486150793,0.0024635749841642094,0.0,0.0,532775.3587122132,531151.7576495943,508866.88446225104,562577.0076398551,16424.93321292205,5000,1226.0052337646475,True,0.0,0.0,6.185302711637633e-05,0.0,0.0,0,0,True,0.0,0.0,1.216971425295835,0.0,0.0,0,0,True,True,0.0,0.0,94.03234371392642,0.0,0.0,0,0,106.1957778930664,11.289304075808968,51.083553314208984,True,0.0,0.0,3.9973643734018793,0.0,0.0,0,0,567080.3319279172,50548.93620349979,516531.3957244174,6000,475,40260772,145,50260772,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,55,81,14,67,145,20,376,0,0,0,0,0,0,70,28,141,52,19,76
47,2012-09-04T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-28T10:38:57.842074+00:00,0.0001,239.60775184631348,512466.30468969303,2,1.0,250.9989077049977,1.0,4.577637400871026e-05,4.5776367810367446e-05,4.577636968861043e-05,4.577637105285248e-05,0.921,22.10132407884162,0.3182279901796278,1.3008652373077672,9.598503168134702,0.914,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9059075036392141,0.9214568391503046]",4570,1.0,0.0,0.0,0.0,0.0,0.9654,11.120322753429889,0.07842523537915475,0.0,2.8331227292330574,524491.694985537,523326.91839422076,505293.2950510389,548370.1403534481,13321.619783212536,5000,1168.8526191710994,True,0.0,0.0,4.659423805387633e-05,0.0,0.0,0,0,False,0.4237578818343479,0.4237578818343479,-0.4237578818343479,0.4237578818343479,0.4237578818343479,1,1,False,True,0.0,0.0,104.61579955753564,0.0,0.0,0,0,123.2578353881836,23.27752611997154,48.70219039916992,True,0.0,0.0,1.5816827244639065,0.0,0.0,0,0,563546.0573487228,51079.7526590302,512466.3046896926,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260772,False,,,,,,,,,,,,,,,,,,,
47,2012-09-04T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T10:43:00.005239+00:00,0.0001,230.08727717399597,513913.5696676534,2,1.0,241.57936103000247,1.0,4.5776367414873675e-05,4.57763671536668e-05,4.5776367414873675e-05,4.5776367414873675e-05,0.9962,15.186417169018647,0.014236635565635489,0.0,0.0,0.9962,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9940722714406638,0.9975658611490925]",4981,1.0,0.0,0.0,0.0,0.0,0.9992,4.991122952419609,0.0019943029576797834,0.0,0.0,526134.9326100616,524909.9319671778,506580.6031783582,550452.5695520748,13571.396648728958,5000,1168.8526191710828,True,0.0,0.0,4.659423850862368e-05,0.0,0.0,0,0,True,0.0,0.0,1.196052080700408,0.0,0.0,0,0,True,True,0.0,0.0,97.5498919930467,0.0,0.0,0,0,123.2578353881836,15.508050855796402,48.70219039916992,True,0.0,0.0,4.382440423621899,0.0,0.0,0,0,566023.741056131,52110.1713884779,513913.56966765306,6000,514,40260772,149,50260772,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,51,68,14,96,133,16,376,0,0,0,0,0,0,48,23,135,41,16,78
48,2013-02-03T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T10:46:25.625970+00:00,0.0001,182.5789349079132,908322.2875104806,2,1.0,194.38816974899964,1.0,1.525878951724735e-05,1.525878914362693e-05,1.5258789289873675e-05,1.5258789289873675e-05,0.9052,26.575719841963238,0.31111539750232076,1.8473441784891624,7.722915757584593,0.9014,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8928258415341322,0.909357847344401]",4507,1.0,0.0,0.0,0.0,0.0,0.967,12.032320269764735,0.08257611071165051,0.0,3.1886199034880347,905764.8264652538,906198.3821535457,874636.1614312698,934454.5801834652,18360.265194362495,5000,537.6776657104988,True,0.0,0.0,8.188018821565493e-05,0.0,0.0,0,0,True,0.0,0.0,1.1163133480209275,0.0,0.0,0,0,True,True,0.0,0.0,74.24237591850093,0.0,0.0,0,0,70.42431640625,11.905856195714643,22.403236389160156,True,0.0,0.0,1.116316020128778,0.0,0.0,0,0,909698.5770213285,1376.28951084835,908322.2875104801,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260773,False,,,,,,,,,,,,,,,,,,,
48,2013-02-03T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T10:49:40.592616+00:00,0.0001,182.62338304519653,910299.4099769001,2,1.0,194.35411437899893,1.0,1.5263551176758483e-05,1.5258575190273405e-05,1.5260232646596706e-05,1.5261161736361827e-05,0.9922,8.471056183961899,0.01642538159748398,0.0,0.0,0.9914,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.988436678160062,0.9936088243683665]",4957,1.0,0.0,0.0,0.0,0.0,0.9974,3.4687523440913886,0.0035021999117893486,0.0,0.0,907764.2631378028,908178.6658843826,876712.1472307784,936383.9983035325,18304.914329224528,5000,537.6776657104797,True,0.0,0.0,8.187999835863594e-05,0.0,0.0,0,0,True,0.0,0.0,1.1813590993363192,0.0,0.0,0,0,True,True,0.0,0.0,74.80638742686781,0.0,0.0,0,0,70.42431640625,9.709925377527101,22.403236389160156,True,0.0,0.0,5.9535579980580735,0.0,0.0,0,0,911685.8586862286,1386.4487093287753,910299.4099768999,6000,569,40260773,150,50260773,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,50,127,21,321,100,17,217,0,0,0,0,0,0,27,15,134,23,14,92
